
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 27-Nov-2025 at 16:19:01.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
   53.3125   9.9066512E+05   1.3778274E+06   9.9624231E+05   7.9347338E+05   1.1788971E+06   7.9971781E+05
   53.3250   9.9056112E+05   1.3781938E+06   9.9614025E+05   7.9337162E+05   1.1792472E+06   7.9962450E+05
   53.3375   9.9046056E+05   1.3785612E+06   9.9603881E+05   7.9327331E+05   1.1795995E+06   7.9953088E+05
   53.3500   9.9036338E+05   1.3789296E+06   9.9593788E+05   7.9317856E+05   1.1799540E+06   7.9943694E+05
   53.3625   9.9026962E+05   1.3792991E+06   9.9583750E+05   7.9308725E+05   1.1803106E+06   7.9934262E+05
   53.3750   9.9017925E+05   1.3796695E+06   9.9573762E+05   7.9299944E+05   1.1806692E+06   7.9924800E+05
   53.3875   9.9009219E+05   1.3800409E+06   9.9563825E+05   7.9291519E+05   1.1810298E+06   7.9915319E+05
   53.4000   9.9000888E+05   1.3804122E+06   9.9553975E+05   7.9283450E+05   1.1813922E+06   7.9905806E+05
   53.4125   9.8992869E+05   1.3807849E+06   9.9544162E+05   7.9275738E+05   1.1817566E+06   7.9896281E+05
   53.4250   9.8985194E+05   1.3811578E+06   9.9534412E+05   7.9268388E+05   1.1821226E+06   7.9886738E+05
   53.4375   9.8977844E+05   1.3815314E+06   9.9524706E+05   7.9261394E+05   1.1824902E+06   7.9877181E+05
   53.4500   9.8970812E+05   1.3819058E+06   9.9515050E+05   7.9254756E+05   1.1828594E+06   7.9867625E+05
   53.4625   9.8964100E+05   1.3822806E+06   9.9505438E+05   7.9248488E+05   1.1832300E+06   7.9858069E+05
   53.4750   9.8957694E+05   1.3826564E+06   9.9495856E+05   7.9242575E+05   1.1836018E+06   7.9848512E+05
   53.4875   9.8951588E+05   1.3830328E+06   9.9486319E+05   7.9237019E+05   1.1839749E+06   7.9838969E+05
   53.5000   9.8945781E+05   1.3834098E+06   9.9476806E+05   7.9231831E+05   1.1843490E+06   7.9829438E+05
   53.5125   9.8940256E+05   1.3837876E+06   9.9467325E+05   7.9226994E+05   1.1847240E+06   7.9819925E+05
   53.5250   9.8935075E+05   1.3841649E+06   9.9457919E+05   7.9222519E+05   1.1851000E+06   7.9810438E+05
   53.5375   9.8930162E+05   1.3845432E+06   9.9448525E+05   7.9218400E+05   1.1854766E+06   7.9800981E+05
   53.5500   9.8925550E+05   1.3849215E+06   9.9439181E+05   7.9214638E+05   1.1858539E+06   7.9791556E+05
   53.5625   9.8921225E+05   1.3853001E+06   9.9429875E+05   7.9211225E+05   1.1862316E+06   7.9782169E+05
   53.5750   9.8917175E+05   1.3856789E+06   9.9420606E+05   7.9208156E+05   1.1866098E+06   7.9772825E+05
   53.5875   9.8913406E+05   1.3860580E+06   9.9411369E+05   7.9205438E+05   1.1869881E+06   7.9763531E+05
   53.6000   9.8909900E+05   1.3864374E+06   9.9402169E+05   7.9203056E+05   1.1873666E+06   7.9754281E+05
   53.6125   9.8906662E+05   1.3868170E+06   9.9392988E+05   7.9201006E+05   1.1877452E+06   7.9745088E+05
   53.6250   9.8903675E+05   1.3871968E+06   9.9383850E+05   7.9199281E+05   1.1881238E+06   7.9735950E+05
   53.6375   9.8900931E+05   1.3875769E+06   9.9374738E+05   7.9197881E+05   1.1885022E+06   7.9726881E+05
   53.6500   9.8898506E+05   1.3879556E+06   9.9365725E+05   7.9196794E+05   1.1888805E+06   7.9717869E+05
   53.6625   9.8896300E+05   1.3883350E+06   9.9356725E+05   7.9196012E+05   1.1892585E+06   7.9708925E+05
   53.6750   9.8894369E+05   1.3887135E+06   9.9347806E+05   7.9195525E+05   1.1896361E+06   7.9700044E+05
   53.6875   9.8892675E+05   1.3890919E+06   9.9338938E+05   7.9195319E+05   1.1900134E+06   7.9691238E+05
   53.7000   9.8891225E+05   1.3894696E+06   9.9330131E+05   7.9195394E+05   1.1903901E+06   7.9682500E+05
   53.7125   9.8890012E+05   1.3898471E+06   9.9321381E+05   7.9195738E+05   1.1907662E+06   7.9673838E+05
   53.7250   9.8889025E+05   1.3902239E+06   9.9312694E+05   7.9196331E+05   1.1911419E+06   7.9665250E+05
   53.7375   9.8888256E+05   1.3906002E+06   9.9304069E+05   7.9197175E+05   1.1915169E+06   7.9656731E+05
   53.7500   9.8887706E+05   1.3909761E+06   9.9295506E+05   7.9198250E+05   1.1918912E+06   7.9648288E+05
   53.7625   9.8887362E+05   1.3913512E+06   9.9287012E+05   7.9199550E+05   1.1922648E+06   7.9639925E+05
   53.7750   9.8887306E+05   1.3917240E+06   9.9278662E+05   7.9201062E+05   1.1926375E+06   7.9631631E+05
   53.7875   9.8887419E+05   1.3920965E+06   9.9270375E+05   7.9202775E+05   1.1930095E+06   7.9623419E+05
   53.8000   9.8887781E+05   1.3924670E+06   9.9262206E+05   7.9204681E+05   1.1933805E+06   7.9615281E+05
   53.8125   9.8888350E+05   1.3928362E+06   9.9254144E+05   7.9206769E+05   1.1937506E+06   7.9607219E+05
   53.8250   9.8889131E+05   1.3932038E+06   9.9246188E+05   7.9209031E+05   1.1941196E+06   7.9599238E+05
   53.8375   9.8890106E+05   1.3935698E+06   9.9238344E+05   7.9211450E+05   1.1944876E+06   7.9591338E+05
   53.8500   9.8891275E+05   1.3939340E+06   9.9230612E+05   7.9214031E+05   1.1948544E+06   7.9583519E+05
   53.8625   9.8892625E+05   1.3942965E+06   9.9222994E+05   7.9216750E+05   1.1952200E+06   7.9575788E+05
   53.8750   9.8894144E+05   1.3946572E+06   9.9215500E+05   7.9219612E+05   1.1955842E+06   7.9568138E+05
   53.8875   9.8895831E+05   1.3950160E+06   9.9208119E+05   7.9222594E+05   1.1959471E+06   7.9560569E+05
   53.9000   9.8897756E+05   1.3953714E+06   9.9200950E+05   7.9225700E+05   1.1963086E+06   7.9553100E+05
   53.9125   9.8899800E+05   1.3957250E+06   9.9193881E+05   7.9228919E+05   1.1966685E+06   7.9545719E+05
   53.9250   9.8902038E+05   1.3960758E+06   9.9186988E+05   7.9232238E+05   1.1970268E+06   7.9538431E+05
   53.9375   9.8904419E+05   1.3964239E+06   9.9180250E+05   7.9235656E+05   1.1973834E+06   7.9531238E+05
   53.9500   9.8906931E+05   1.3967694E+06   9.9173669E+05   7.9239162E+05   1.1977381E+06   7.9524150E+05
   53.9625   9.8909575E+05   1.3971122E+06   9.9167250E+05   7.9242750E+05   1.1980910E+06   7.9517169E+05
   53.9750   9.8912331E+05   1.3974524E+06   9.9160975E+05   7.9246406E+05   1.1984420E+06   7.9510288E+05
   53.9875   9.8915188E+05   1.3977898E+06   9.9154869E+05   7.9250138E+05   1.1987909E+06   7.9503525E+05
   54.0000   9.8918131E+05   1.3981245E+06   9.9148912E+05   7.9253925E+05   1.1991378E+06   7.9496869E+05
   54.0125   9.8921144E+05   1.3984565E+06   9.9143119E+05   7.9257762E+05   1.1994822E+06   7.9490338E+05
   54.0250   9.8924319E+05   1.3987839E+06   9.9137575E+05   7.9261656E+05   1.1998244E+06   7.9483925E+05
   54.0375   9.8927519E+05   1.3991089E+06   9.9132162E+05   7.9265588E+05   1.2001641E+06   7.9477644E+05
   54.0500   9.8930819E+05   1.3994299E+06   9.9126969E+05   7.9269562E+05   1.2005012E+06   7.9471494E+05
   54.0625   9.8934175E+05   1.3997474E+06   9.9121962E+05   7.9273569E+05   1.2008358E+06   7.9465475E+05
   54.0750   9.8937575E+05   1.4000615E+06   9.9117144E+05   7.9277600E+05   1.2011675E+06   7.9459606E+05
   54.0875   9.8941012E+05   1.4003719E+06   9.9112512E+05   7.9281650E+05   1.2014962E+06   7.9453875E+05
   54.1000   9.8944475E+05   1.4006788E+06   9.9108075E+05   7.9285719E+05   1.2018220E+06   7.9448294E+05
   54.1125   9.8947956E+05   1.4009820E+06   9.9103812E+05   7.9289806E+05   1.2021446E+06   7.9442869E+05
   54.1250   9.8951431E+05   1.4012816E+06   9.9099744E+05   7.9293894E+05   1.2024640E+06   7.9437606E+05
   54.1375   9.8954900E+05   1.4015778E+06   9.9095850E+05   7.9297988E+05   1.2027800E+06   7.9432512E+05
   54.1500   9.8958438E+05   1.4018684E+06   9.9092244E+05   7.9302075E+05   1.2030925E+06   7.9427581E+05
   54.1625   9.8961925E+05   1.4021558E+06   9.9088781E+05   7.9306156E+05   1.2034014E+06   7.9422825E+05
   54.1750   9.8965438E+05   1.4024384E+06   9.9085569E+05   7.9310225E+05   1.2037065E+06   7.9418256E+05
   54.1875   9.8968919E+05   1.4027168E+06   9.9082550E+05   7.9314269E+05   1.2040079E+06   7.9413862E+05
   54.2000   9.8972375E+05   1.4029908E+06   9.9079744E+05   7.9318294E+05   1.2043052E+06   7.9409662E+05
   54.2125   9.8975794E+05   1.4032605E+06   9.9077150E+05   7.9322281E+05   1.2045985E+06   7.9405656E+05
   54.2250   9.8979162E+05   1.4035258E+06   9.9074750E+05   7.9326231E+05   1.2048878E+06   7.9401850E+05
   54.2375   9.8982481E+05   1.4037868E+06   9.9072550E+05   7.9330131E+05   1.2051728E+06   7.9398238E+05
   54.2500   9.8985738E+05   1.4040434E+06   9.9070556E+05   7.9333988E+05   1.2054532E+06   7.9394838E+05
   54.2625   9.8988925E+05   1.4042955E+06   9.9068750E+05   7.9337775E+05   1.2057295E+06   7.9391650E+05
   54.2750   9.8992138E+05   1.4045415E+06   9.9067238E+05   7.9341506E+05   1.2060010E+06   7.9388669E+05
   54.2875   9.8995244E+05   1.4047834E+06   9.9065900E+05   7.9345162E+05   1.2062680E+06   7.9385912E+05
   54.3000   9.8998325E+05   1.4050198E+06   9.9064812E+05   7.9348738E+05   1.2065302E+06   7.9383375E+05
   54.3125   9.9001350E+05   1.4052509E+06   9.9063944E+05   7.9352231E+05   1.2067875E+06   7.9381069E+05
   54.3250   9.9004319E+05   1.4054768E+06   9.9063300E+05   7.9355638E+05   1.2070400E+06   7.9378988E+05
   54.3375   9.9007225E+05   1.4056974E+06   9.9062881E+05   7.9358944E+05   1.2072874E+06   7.9377138E+05
   54.3500   9.9010075E+05   1.4059126E+06   9.9062681E+05   7.9362150E+05   1.2075295E+06   7.9375525E+05
   54.3625   9.9012856E+05   1.4061225E+06   9.9062700E+05   7.9365256E+05   1.2077665E+06   7.9374156E+05
   54.3750   9.9015569E+05   1.4063269E+06   9.9062938E+05   7.9368244E+05   1.2079981E+06   7.9373025E+05
   54.3875   9.9018212E+05   1.4065258E+06   9.9063388E+05   7.9371119E+05   1.2082244E+06   7.9372138E+05
   54.4000   9.9020875E+05   1.4067175E+06   9.9064144E+05   7.9373869E+05   1.2084450E+06   7.9371500E+05
   54.4125   9.9023444E+05   1.4069040E+06   9.9065094E+05   7.9376500E+05   1.2086601E+06   7.9371112E+05
   54.4250   9.9026000E+05   1.4070840E+06   9.9066312E+05   7.9379000E+05   1.2088695E+06   7.9370975E+05
   54.4375   9.9028506E+05   1.4072576E+06   9.9067769E+05   7.9381375E+05   1.2090730E+06   7.9371094E+05
   54.4500   9.9030962E+05   1.4074250E+06   9.9069462E+05   7.9383606E+05   1.2092708E+06   7.9371462E+05
   54.4625   9.9033381E+05   1.4075860E+06   9.9071394E+05   7.9385706E+05   1.2094624E+06   7.9372088E+05
   54.4750   9.9035744E+05   1.4077406E+06   9.9073569E+05   7.9387662E+05   1.2096481E+06   7.9372969E+05
   54.4875   9.9038062E+05   1.4078889E+06   9.9075975E+05   7.9389481E+05   1.2098276E+06   7.9374106E+05
   54.5000   9.9040325E+05   1.4080305E+06   9.9078612E+05   7.9391156E+05   1.2100010E+06   7.9375500E+05
   54.5125   9.9042538E+05   1.4081658E+06   9.9081488E+05   7.9392688E+05   1.2101681E+06   7.9377156E+05
   54.5250   9.9044781E+05   1.4082929E+06   9.9084675E+05   7.9394069E+05   1.2103288E+06   7.9379062E+05
   54.5375   9.9046956E+05   1.4084138E+06   9.9088069E+05   7.9395312E+05   1.2104831E+06   7.9381231E+05
   54.5500   9.9049125E+05   1.4085270E+06   9.9091750E+05   7.9396412E+05   1.2106308E+06   7.9383656E+05
   54.5625   9.9051269E+05   1.4086331E+06   9.9095681E+05   7.9397375E+05   1.2107719E+06   7.9386344E+05
   54.5750   9.9053388E+05   1.4087319E+06   9.9099875E+05   7.9398200E+05   1.2109062E+06   7.9389281E+05
   54.5875   9.9055481E+05   1.4088234E+06   9.9104319E+05   7.9398888E+05   1.2110339E+06   7.9392475E+05
   54.6000   9.9057550E+05   1.4089074E+06   9.9109019E+05   7.9399450E+05   1.2111546E+06   7.9395925E+05
   54.6125   9.9059600E+05   1.4089840E+06   9.9113969E+05   7.9399888E+05   1.2112682E+06   7.9399631E+05
   54.6250   9.9061619E+05   1.4090531E+06   9.9119169E+05   7.9400200E+05   1.2113749E+06   7.9403594E+05
   54.6375   9.9063619E+05   1.4091146E+06   9.9124612E+05   7.9400406E+05   1.2114744E+06   7.9407806E+05
   54.6500   9.9065662E+05   1.4091675E+06   9.9130375E+05   7.9400500E+05   1.2115666E+06   7.9412275E+05
   54.6625   9.9067669E+05   1.4092131E+06   9.9136356E+05   7.9400494E+05   1.2116514E+06   7.9416994E+05
   54.6750   9.9069694E+05   1.4092504E+06   9.9142625E+05   7.9400394E+05   1.2117288E+06   7.9421962E+05
   54.6875   9.9071719E+05   1.4092796E+06   9.9149150E+05   7.9400206E+05   1.2117986E+06   7.9427181E+05
   54.7000   9.9073744E+05   1.4093008E+06   9.9155931E+05   7.9399944E+05   1.2118608E+06   7.9432644E+05
   54.7125   9.9075769E+05   1.4093139E+06   9.9162962E+05   7.9399612E+05   1.2119151E+06   7.9438356E+05
   54.7250   9.9077806E+05   1.4093189E+06   9.9170244E+05   7.9399212E+05   1.2119618E+06   7.9444319E+05
   54.7375   9.9079838E+05   1.4093158E+06   9.9177769E+05   7.9398762E+05   1.2120004E+06   7.9450519E+05
   54.7500   9.9081869E+05   1.4093045E+06   9.9185538E+05   7.9398269E+05   1.2120311E+06   7.9456962E+05
   54.7625   9.9083912E+05   1.4092851E+06   9.9193538E+05   7.9397738E+05   1.2120538E+06   7.9463644E+05
   54.7750   9.9086025E+05   1.4092568E+06   9.9201831E+05   7.9397175E+05   1.2120681E+06   7.9470569E+05
   54.7875   9.9088125E+05   1.4092202E+06   9.9210338E+05   7.9396600E+05   1.2120744E+06   7.9477731E+05
   54.8000   9.9090288E+05   1.4091750E+06   9.9219106E+05   7.9396012E+05   1.2120722E+06   7.9485131E+05
   54.8125   9.9092481E+05   1.4091212E+06   9.9228112E+05   7.9395419E+05   1.2120616E+06   7.9492762E+05
   54.8250   9.9094719E+05   1.4090589E+06   9.9237356E+05   7.9394844E+05   1.2120426E+06   7.9500631E+05
   54.8375   9.9097006E+05   1.4089879E+06   9.9246831E+05   7.9394281E+05   1.2120150E+06   7.9508731E+05
   54.8500   9.9099344E+05   1.4089082E+06   9.9256531E+05   7.9393744E+05   1.2119786E+06   7.9517062E+05
   54.8625   9.9101738E+05   1.4088200E+06   9.9266456E+05   7.9393244E+05   1.2119336E+06   7.9525625E+05
   54.8750   9.9104194E+05   1.4087231E+06   9.9276588E+05   7.9392794E+05   1.2118799E+06   7.9534412E+05
   54.8875   9.9106712E+05   1.4086174E+06   9.9286938E+05   7.9392400E+05   1.2118172E+06   7.9543425E+05
   54.9000   9.9109362E+05   1.4085024E+06   9.9297531E+05   7.9392062E+05   1.2117456E+06   7.9552662E+05
   54.9125   9.9112075E+05   1.4083788E+06   9.9308319E+05   7.9391806E+05   1.2116651E+06   7.9562125E+05
   54.9250   9.9114906E+05   1.4082460E+06   9.9319325E+05   7.9391631E+05   1.2115755E+06   7.9571806E+05
   54.9375   9.9117850E+05   1.4081042E+06   9.9330531E+05   7.9391550E+05   1.2114768E+06   7.9581700E+05
   54.9500   9.9120906E+05   1.4079535E+06   9.9341944E+05   7.9391569E+05   1.2113690E+06   7.9591812E+05
   54.9625   9.9124088E+05   1.4077936E+06   9.9353538E+05   7.9391694E+05   1.2112520E+06   7.9602138E+05
   54.9750   9.9127400E+05   1.4076248E+06   9.9365331E+05   7.9391944E+05   1.2111258E+06   7.9612669E+05
   54.9875   9.9130850E+05   1.4074468E+06   9.9377300E+05   7.9392312E+05   1.2109904E+06   7.9623406E+05
   55.0000   9.9134450E+05   1.4072599E+06   9.9389450E+05   7.9392819E+05   1.2108456E+06   7.9634344E+05
   55.0125   9.9138194E+05   1.4070638E+06   9.9401775E+05   7.9393469E+05   1.2106916E+06   7.9645475E+05
   55.0250   9.9142125E+05   1.4068582E+06   9.9414300E+05   7.9394269E+05   1.2105282E+06   7.9656806E+05
   55.0375   9.9146212E+05   1.4066438E+06   9.9426975E+05   7.9395225E+05   1.2103556E+06   7.9668325E+05
   55.0500   9.9150488E+05   1.4064201E+06   9.9439831E+05   7.9396350E+05   1.2101738E+06   7.9680025E+05
   55.0625   9.9154938E+05   1.4061874E+06   9.9452844E+05   7.9397656E+05   1.2099824E+06   7.9691912E+05
   55.0750   9.9159569E+05   1.4059455E+06   9.9466019E+05   7.9399138E+05   1.2097818E+06   7.9703975E+05
   55.0875   9.9164394E+05   1.4056948E+06   9.9479331E+05   7.9400819E+05   1.2095716E+06   7.9716212E+05
   55.1000   9.9169406E+05   1.4054350E+06   9.9492794E+05   7.9402700E+05   1.2093522E+06   7.9728612E+05
   55.1125   9.9174619E+05   1.4051665E+06   9.9506381E+05   7.9404788E+05   1.2091234E+06   7.9741181E+05
   55.1250   9.9180019E+05   1.4048892E+06   9.9520094E+05   7.9407094E+05   1.2088852E+06   7.9753906E+05
   55.1375   9.9185625E+05   1.4046034E+06   9.9533919E+05   7.9409631E+05   1.2086376E+06   7.9766788E+05
   55.1500   9.9191450E+05   1.4043086E+06   9.9547869E+05   7.9412400E+05   1.2083806E+06   7.9779819E+05
   55.1625   9.9197481E+05   1.4040056E+06   9.9561919E+05   7.9415419E+05   1.2081144E+06   7.9792988E+05
   55.1750   9.9203731E+05   1.4036940E+06   9.9576069E+05   7.9418688E+05   1.2078386E+06   7.9806300E+05
   55.1875   9.9210206E+05   1.4033740E+06   9.9590312E+05   7.9422219E+05   1.2075535E+06   7.9819744E+05
   55.2000   9.9216900E+05   1.4030458E+06   9.9604638E+05   7.9426019E+05   1.2072591E+06   7.9833312E+05
   55.2125   9.9223831E+05   1.4027091E+06   9.9619044E+05   7.9430106E+05   1.2069554E+06   7.9847006E+05
   55.2250   9.9231000E+05   1.4023644E+06   9.9633519E+05   7.9434475E+05   1.2066424E+06   7.9860819E+05
   55.2375   9.9238406E+05   1.4020114E+06   9.9648069E+05   7.9439138E+05   1.2063200E+06   7.9874744E+05
   55.2500   9.9246069E+05   1.4016504E+06   9.9662688E+05   7.9444106E+05   1.2059885E+06   7.9888775E+05
   55.2625   9.9253981E+05   1.4012812E+06   9.9677362E+05   7.9449381E+05   1.2056478E+06   7.9902900E+05
   55.2750   9.9262156E+05   1.4009042E+06   9.9692100E+05   7.9454975E+05   1.2052980E+06   7.9917125E+05
   55.2875   9.9270594E+05   1.4005192E+06   9.9706900E+05   7.9460888E+05   1.2049390E+06   7.9931438E+05
   55.3000   9.9279306E+05   1.4001264E+06   9.9721756E+05   7.9467125E+05   1.2045711E+06   7.9945838E+05
   55.3125   9.9288294E+05   1.3997258E+06   9.9736662E+05   7.9473694E+05   1.2041944E+06   7.9960312E+05
   55.3250   9.9297569E+05   1.3993171E+06   9.9751631E+05   7.9480594E+05   1.2038088E+06   7.9974856E+05
   55.3375   9.9307125E+05   1.3989009E+06   9.9766644E+05   7.9487831E+05   1.2034144E+06   7.9989469E+05
   55.3500   9.9316969E+05   1.3984770E+06   9.9781712E+05   7.9495412E+05   1.2030115E+06   8.0004138E+05
   55.3625   9.9327112E+05   1.3980455E+06   9.9796819E+05   7.9503331E+05   1.2026001E+06   8.0018850E+05
   55.3750   9.9337556E+05   1.3976064E+06   9.9811981E+05   7.9511588E+05   1.2021805E+06   8.0033612E+05
   55.3875   9.9348300E+05   1.3971599E+06   9.9827188E+05   7.9520188E+05   1.2017529E+06   8.0048406E+05
   55.4000   9.9359338E+05   1.3967064E+06   9.9842419E+05   7.9529125E+05   1.2013171E+06   8.0063225E+05
   55.4125   9.9370688E+05   1.3962454E+06   9.9857700E+05   7.9538406E+05   1.2008736E+06   8.0078062E+05
   55.4250   9.9382344E+05   1.3957776E+06   9.9873006E+05   7.9548025E+05   1.2004226E+06   8.0092906E+05
   55.4375   9.9394312E+05   1.3953028E+06   9.9888344E+05   7.9557981E+05   1.1999641E+06   8.0107756E+05
   55.4500   9.9406600E+05   1.3948211E+06   9.9903712E+05   7.9568281E+05   1.1994985E+06   8.0122594E+05
   55.4625   9.9419212E+05   1.3943326E+06   9.9919112E+05   7.9578912E+05   1.1990258E+06   8.0137419E+05
   55.4750   9.9432144E+05   1.3938376E+06   9.9934531E+05   7.9589875E+05   1.1985462E+06   8.0152219E+05
   55.4875   9.9445400E+05   1.3933360E+06   9.9949988E+05   7.9601181E+05   1.1980602E+06   8.0166988E+05
   55.5000   9.9458988E+05   1.3928280E+06   9.9965462E+05   7.9612812E+05   1.1975678E+06   8.0181719E+05
   55.5125   9.9472912E+05   1.3923135E+06   9.9980962E+05   7.9624781E+05   1.1970690E+06   8.0196406E+05
   55.5250   9.9487131E+05   1.3917936E+06   9.9996456E+05   7.9637081E+05   1.1965644E+06   8.0211050E+05
   55.5375   9.9501700E+05   1.3912675E+06   1.0001198E+06   7.9649719E+05   1.1960538E+06   8.0225644E+05
   55.5500   9.9516581E+05   1.3907359E+06   1.0002751E+06   7.9662688E+05   1.1955376E+06   8.0240175E+05
   55.5625   9.9531794E+05   1.3901986E+06   1.0004306E+06   7.9675988E+05   1.1950159E+06   8.0254650E+05
   55.5750   9.9547325E+05   1.3896561E+06   1.0005861E+06   7.9689619E+05   1.1944890E+06   8.0269062E+05
   55.5875   9.9563175E+05   1.3891082E+06   1.0007416E+06   7.9703581E+05   1.1939569E+06   8.0283412E+05
   55.6000   9.9579344E+05   1.3885555E+06   1.0008972E+06   7.9717881E+05   1.1934199E+06   8.0297694E+05
   55.6125   9.9595819E+05   1.3879978E+06   1.0010529E+06   7.9732512E+05   1.1928780E+06   8.0311919E+05
   55.6250   9.9612612E+05   1.3874355E+06   1.0012086E+06   7.9747475E+05   1.1923315E+06   8.0326069E+05
   55.6375   9.9629706E+05   1.3868686E+06   1.0013642E+06   7.9762769E+05   1.1917805E+06   8.0340162E+05
   55.6500   9.9647056E+05   1.3862986E+06   1.0015194E+06   7.9778394E+05   1.1912251E+06   8.0354188E+05
   55.6625   9.9664712E+05   1.3857242E+06   1.0016745E+06   7.9794350E+05   1.1906656E+06   8.0368144E+05
   55.6750   9.9682619E+05   1.3851466E+06   1.0018292E+06   7.9810631E+05   1.1901021E+06   8.0382044E+05
   55.6875   9.9700806E+05   1.3845658E+06   1.0019837E+06   7.9827238E+05   1.1895346E+06   8.0395881E+05
   55.7000   9.9719244E+05   1.3839818E+06   1.0021378E+06   7.9844169E+05   1.1889635E+06   8.0409656E+05
   55.7125   9.9737944E+05   1.3833950E+06   1.0022914E+06   7.9861425E+05   1.1883889E+06   8.0423369E+05
   55.7250   9.9756888E+05   1.3828055E+06   1.0024448E+06   7.9879006E+05   1.1878108E+06   8.0437025E+05
   55.7375   9.9776075E+05   1.3822135E+06   1.0025976E+06   7.9896900E+05   1.1872294E+06   8.0450631E+05
   55.7500   9.9795506E+05   1.3816192E+06   1.0027501E+06   7.9915106E+05   1.1866450E+06   8.0464175E+05
   55.7625   9.9815169E+05   1.3810229E+06   1.0029021E+06   7.9933631E+05   1.1860576E+06   8.0477675E+05
   55.7750   9.9835006E+05   1.3804256E+06   1.0030530E+06   7.9952456E+05   1.1854675E+06   8.0491119E+05
   55.7875   9.9855081E+05   1.3798264E+06   1.0032036E+06   7.9971588E+05   1.1848750E+06   8.0504512E+05
   55.8000   9.9875344E+05   1.3792262E+06   1.0033534E+06   7.9991019E+05   1.1842800E+06   8.0517862E+05
   55.8125   9.9895800E+05   1.3786250E+06   1.0035025E+06   8.0010738E+05   1.1836828E+06   8.0531169E+05
   55.8250   9.9916444E+05   1.3780229E+06   1.0036510E+06   8.0030750E+05   1.1830835E+06   8.0544431E+05
   55.8375   9.9937281E+05   1.3774200E+06   1.0037988E+06   8.0051038E+05   1.1824825E+06   8.0557650E+05
   55.8500   9.9958294E+05   1.3768166E+06   1.0039459E+06   8.0071594E+05   1.1818799E+06   8.0570838E+05
   55.8625   9.9979481E+05   1.3762129E+06   1.0040923E+06   8.0092419E+05   1.1812759E+06   8.0583981E+05
   55.8750   1.0000084E+06   1.3756089E+06   1.0042382E+06   8.0113494E+05   1.1806706E+06   8.0597088E+05
   55.8875   1.0002237E+06   1.3750048E+06   1.0043834E+06   8.0134819E+05   1.1800644E+06   8.0610156E+05
   55.9000   1.0004398E+06   1.3744021E+06   1.0045274E+06   8.0156375E+05   1.1794575E+06   8.0623194E+05
   55.9125   1.0006576E+06   1.3737992E+06   1.0046709E+06   8.0178156E+05   1.1788500E+06   8.0636194E+05
   55.9250   1.0008766E+06   1.3731976E+06   1.0048134E+06   8.0200150E+05   1.1782422E+06   8.0649162E+05
   55.9375   1.0010966E+06   1.3725969E+06   1.0049553E+06   8.0222338E+05   1.1776344E+06   8.0662088E+05
   55.9500   1.0013179E+06   1.3719972E+06   1.0050964E+06   8.0244719E+05   1.1770268E+06   8.0674981E+05
   55.9625   1.0015402E+06   1.3713988E+06   1.0052369E+06   8.0267275E+05   1.1764195E+06   8.0687838E+05
   55.9750   1.0017636E+06   1.3708016E+06   1.0053766E+06   8.0289994E+05   1.1758130E+06   8.0700662E+05
   55.9875   1.0019881E+06   1.3702060E+06   1.0055158E+06   8.0312862E+05   1.1752072E+06   8.0713444E+05
   56.0000   1.0022135E+06   1.3696118E+06   1.0056544E+06   8.0335869E+05   1.1746026E+06   8.0726181E+05
   56.0125   1.0024398E+06   1.3690191E+06   1.0057925E+06   8.0358994E+05   1.1739994E+06   8.0738888E+05
   56.0250   1.0026663E+06   1.3684296E+06   1.0059294E+06   8.0382238E+05   1.1733978E+06   8.0751550E+05
   56.0375   1.0028938E+06   1.3678416E+06   1.0060661E+06   8.0405581E+05   1.1727978E+06   8.0764175E+05
   56.0500   1.0031216E+06   1.3672565E+06   1.0062019E+06   8.0429006E+05   1.1721998E+06   8.0776756E+05
   56.0625   1.0033500E+06   1.3666736E+06   1.0063371E+06   8.0452512E+05   1.1716040E+06   8.0789300E+05
   56.0750   1.0035788E+06   1.3660934E+06   1.0064719E+06   8.0476081E+05   1.1710105E+06   8.0801800E+05
   56.0875   1.0038079E+06   1.3655159E+06   1.0066061E+06   8.0499706E+05   1.1704196E+06   8.0814256E+05
   56.1000   1.0040374E+06   1.3649411E+06   1.0067399E+06   8.0523362E+05   1.1698314E+06   8.0826675E+05
   56.1125   1.0042671E+06   1.3643692E+06   1.0068734E+06   8.0547056E+05   1.1692461E+06   8.0839056E+05
   56.1250   1.0044969E+06   1.3638004E+06   1.0070066E+06   8.0570762E+05   1.1686640E+06   8.0851394E+05
   56.1375   1.0047269E+06   1.3632346E+06   1.0071395E+06   8.0594475E+05   1.1680850E+06   8.0863700E+05
   56.1500   1.0049560E+06   1.3626735E+06   1.0072712E+06   8.0618181E+05   1.1675095E+06   8.0875962E+05
   56.1625   1.0051852E+06   1.3621154E+06   1.0074031E+06   8.0641869E+05   1.1669375E+06   8.0888188E+05
   56.1750   1.0054138E+06   1.3615618E+06   1.0075343E+06   8.0665531E+05   1.1663692E+06   8.0900375E+05
   56.1875   1.0056418E+06   1.3610121E+06   1.0076651E+06   8.0689150E+05   1.1658050E+06   8.0912531E+05
